Name,Branch,Pass-out Year,Gender,Skills_1,Skills_2,Skills_3,Interests_1,Interests_2,Interests_3,Hobbies_1,Hobbies_2,Hobbies_3,10th Marks,12th Marks/Diploma Marks,Study Goals,Dream Companies,Currently Working On,Spoken Languages_1,Spoken Languages_2,Spoken Languages_3
Student_587,Mechanical,2025,Non-binary,SQL,HTML,DBMS,Sports,Gaming,Machine Learning,Yoga,Dancing,Singing,61,69,Higher Studies,Infosys,Final Year Project,English,Hindi,Marathi
Student_588,Mechanical,2023,Non-binary,CSS,Node.js,JavaScript,Coding,Sports,Music,Reading,Cricket,Football,61,72,Higher Studies,LTI Mindtree,Personal Project,Bengali,Marathi,Hindi
Student_589,Mechanical,2023,Male,C++,HTML,CSS,Machine Learning,Gaming,Coding,Football,Dancing,Reading,85,66,Entrepreneurship,Google,Internship,Hindi,Bengali,English
Student_590,Information Technology,2027,Male,JavaScript,C++,Node.js,Sports,UI/UX Design,Music,Gardening,Yoga,Cricket,85,64,Good Job Placement,Amazon,Final Year Project,Bengali,Hindi,English
Student_591,Computer Science,2024,Female,Java,Python,HTML,Gaming,UI/UX Design,Music,Cricket,Painting,Gardening,80,79,Good Job Placement,Microsoft,Personal Project,Telugu,Hindi,Bengali
Student_592,Mechanical,2026,Female,React,JavaScript,CSS,Machine Learning,Coding,Music,Singing,Football,Yoga,70,86,Higher Studies,Microsoft,Personal Project,Hindi,English,Bengali
Student_593,Electronics,2026,Non-binary,SQL,JavaScript,Python,Coding,Machine Learning,Music,Gardening,Singing,Painting,94,85,Higher Studies,Wipro,Internship,Bengali,Telugu,Hindi
Student_594,Civil,2025,Female,Java,React,SQL,Music,Data Science,Gaming,Football,Reading,Gardening,73,61,Entrepreneurship,Google,Personal Project,English,Bengali,Tamil
Student_595,Computer Science,2027,Non-binary,Node.js,Java,Python,Music,Gaming,Data Science,Cricket,Reading,Gardening,77,92,Higher Studies,Microsoft,Final Year Project,Hindi,English,Telugu
Student_596,Mechanical,2026,Male,HTML,C++,JavaScript,UI/UX Design,Sports,Machine Learning,Cricket,Football,Singing,88,88,Good Job Placement,Google,Final Year Project,Marathi,Bengali,Tamil
Student_597,Mechanical,2026,Non-binary,CSS,Java,Node.js,Sports,Music,Drawing,Painting,Reading,Singing,82,81,Higher Studies,EPAM,Personal Project,English,Marathi,Hindi
Student_598,Electronics,2024,Male,DBMS,HTML,SQL,UI/UX Design,Coding,Music,Football,Dancing,Painting,86,62,Higher Studies,Google,Internship,Bengali,Tamil,Marathi
Student_599,Electronics,2027,Non-binary,CSS,DBMS,JavaScript,Drawing,Coding,Machine Learning,Singing,Painting,Reading,79,63,Higher Studies,EPAM,Personal Project,Marathi,Bengali,Tamil
Student_600,Information Technology,2027,Male,Python,HTML,Node.js,Machine Learning,Data Science,Coding,Reading,Gardening,Cricket,91,85,Entrepreneurship,Google,Personal Project,English,Telugu,Hindi
Student_601,Civil,2026,Non-binary,CSS,JavaScript,Python,Gaming,UI/UX Design,Data Science,Singing,Cricket,Dancing,71,85,Entrepreneurship,Microsoft,Personal Project,Marathi,Hindi,Tamil
Student_602,Computer Science,2026,Non-binary,DBMS,CSS,JavaScript,Machine Learning,Drawing,Sports,Singing,Painting,Cricket,82,98,Higher Studies,Wipro,Final Year Project,Marathi,Hindi,English
Student_603,Information Technology,2023,Non-binary,HTML,DBMS,JavaScript,UI/UX Design,Sports,Data Science,Football,Painting,Yoga,98,95,Entrepreneurship,LTI Mindtree,Internship,Hindi,Marathi,Bengali
Student_604,Civil,2023,Male,CSS,DBMS,Python,Machine Learning,UI/UX Design,Drawing,Reading,Football,Dancing,66,85,Entrepreneurship,Amazon,Final Year Project,Hindi,Telugu,Marathi
Student_605,Electronics,2023,Non-binary,JavaScript,HTML,CSS,Sports,Drawing,UI/UX Design,Dancing,Football,Cricket,67,87,Good Job Placement,Microsoft,Internship,Marathi,Telugu,Tamil
Student_606,Electronics,2023,Male,React,Java,JavaScript,Sports,Gaming,UI/UX Design,Gardening,Cricket,Dancing,66,82,Entrepreneurship,Amazon,Personal Project,Bengali,Marathi,Hindi
Student_607,Electronics,2025,Non-binary,JavaScript,C++,Node.js,Gaming,Machine Learning,Coding,Football,Singing,Yoga,64,84,Entrepreneurship,Infosys,Final Year Project,Marathi,Tamil,Telugu
Student_608,Civil,2023,Male,Python,Node.js,DBMS,UI/UX Design,Machine Learning,Data Science,Singing,Painting,Gardening,99,75,Good Job Placement,Amazon,Internship,English,Telugu,Marathi
Student_609,Mechanical,2025,Non-binary,Java,C++,Node.js,Sports,UI/UX Design,Gaming,Yoga,Gardening,Singing,88,94,Good Job Placement,Wipro,Internship,Telugu,Hindi,English
Student_610,Electronics,2024,Female,React,Node.js,SQL,Data Science,UI/UX Design,Gaming,Reading,Gardening,Singing,98,80,Higher Studies,LTI Mindtree,Internship,Hindi,English,Bengali
Student_611,Information Technology,2025,Non-binary,Node.js,HTML,SQL,Drawing,Machine Learning,Coding,Football,Reading,Gardening,78,85,Entrepreneurship,Infosys,Personal Project,Marathi,English,Hindi
Student_612,Information Technology,2023,Female,Java,SQL,JavaScript,Drawing,UI/UX Design,Data Science,Painting,Dancing,Reading,82,64,Good Job Placement,Amazon,Final Year Project,Tamil,Marathi,Hindi
Student_613,Electronics,2024,Male,Python,Java,SQL,Gaming,Coding,Machine Learning,Gardening,Cricket,Singing,65,91,Entrepreneurship,EPAM,Internship,Hindi,Marathi,English
Student_614,Mechanical,2024,Male,JavaScript,SQL,Java,Coding,Data Science,Music,Cricket,Dancing,Singing,94,88,Entrepreneurship,Amazon,Personal Project,Marathi,English,Hindi
Student_615,Civil,2026,Male,Java,DBMS,React,Sports,UI/UX Design,Data Science,Gardening,Cricket,Painting,81,83,Entrepreneurship,EPAM,Internship,Hindi,Marathi,English
Student_616,Information Technology,2023,Non-binary,SQL,CSS,HTML,Coding,Data Science,Sports,Football,Gardening,Yoga,80,92,Good Job Placement,Infosys,Personal Project,Tamil,Marathi,Hindi
Student_617,Information Technology,2025,Non-binary,Node.js,Java,HTML,Sports,UI/UX Design,Machine Learning,Cricket,Dancing,Gardening,69,72,Higher Studies,EPAM,Final Year Project,Hindi,Tamil,Telugu
Student_618,Mechanical,2025,Female,Java,SQL,CSS,Coding,Sports,Data Science,Dancing,Yoga,Singing,91,75,Higher Studies,Wipro,Internship,Marathi,Bengali,Tamil
Student_619,Mechanical,2026,Non-binary,C++,DBMS,CSS,Machine Learning,Data Science,Coding,Football,Cricket,Gardening,100,61,Entrepreneurship,Infosys,Internship,Bengali,Marathi,Hindi
Student_620,Civil,2023,Male,HTML,JavaScript,C++,Sports,Music,Coding,Reading,Dancing,Cricket,64,67,Good Job Placement,Infosys,Internship,Telugu,Marathi,Bengali
Student_621,Mechanical,2023,Non-binary,JavaScript,HTML,Node.js,Drawing,Data Science,UI/UX Design,Singing,Painting,Football,82,79,Good Job Placement,TCS,Internship,English,Hindi,Marathi
Student_622,Civil,2026,Male,Java,JavaScript,Node.js,Drawing,UI/UX Design,Coding,Football,Reading,Gardening,63,82,Good Job Placement,Google,Personal Project,Hindi,Telugu,English
Student_623,Mechanical,2025,Male,SQL,HTML,Node.js,Coding,Music,Machine Learning,Singing,Cricket,Yoga,97,70,Higher Studies,EPAM,Final Year Project,Tamil,English,Bengali
Student_624,Information Technology,2024,Male,Java,SQL,React,Sports,UI/UX Design,Machine Learning,Reading,Gardening,Cricket,81,92,Entrepreneurship,Infosys,Personal Project,Marathi,Tamil,Bengali
Student_625,Electronics,2024,Male,Java,JavaScript,CSS,Gaming,Machine Learning,Coding,Reading,Singing,Yoga,75,100,Higher Studies,LTI Mindtree,Personal Project,Tamil,Bengali,Marathi
Student_626,Computer Science,2025,Female,Python,C++,React,Machine Learning,Drawing,Music,Singing,Painting,Gardening,93,100,Higher Studies,TCS,Final Year Project,Hindi,Bengali,English
Student_627,Information Technology,2027,Female,DBMS,CSS,React,Gaming,Sports,Data Science,Painting,Football,Reading,76,97,Higher Studies,LTI Mindtree,Internship,Marathi,Telugu,Bengali
Student_628,Information Technology,2025,Male,Java,CSS,JavaScript,Data Science,UI/UX Design,Machine Learning,Reading,Painting,Cricket,67,91,Higher Studies,Microsoft,Personal Project,English,Telugu,Bengali
Student_629,Civil,2026,Female,CSS,DBMS,C++,Machine Learning,Drawing,Sports,Cricket,Yoga,Painting,88,78,Good Job Placement,Google,Personal Project,Telugu,English,Marathi
Student_630,Information Technology,2026,Female,React,Java,CSS,Data Science,Sports,Gaming,Singing,Gardening,Football,93,100,Higher Studies,Infosys,Internship,Telugu,Bengali,Marathi
Student_631,Computer Science,2025,Non-binary,C++,Node.js,Python,UI/UX Design,Data Science,Music,Yoga,Singing,Reading,71,71,Higher Studies,Amazon,Internship,Tamil,English,Telugu
Student_632,Information Technology,2025,Male,Java,Node.js,DBMS,Gaming,Drawing,Coding,Yoga,Painting,Dancing,67,68,Higher Studies,Amazon,Final Year Project,Hindi,English,Bengali
Student_633,Electronics,2023,Male,SQL,DBMS,Node.js,Gaming,Music,Coding,Reading,Football,Cricket,60,72,Entrepreneurship,Amazon,Internship,Bengali,Telugu,Tamil
Student_634,Information Technology,2025,Male,Node.js,DBMS,C++,Sports,Data Science,UI/UX Design,Gardening,Dancing,Football,74,87,Good Job Placement,Google,Internship,Telugu,English,Marathi
Student_635,Mechanical,2027,Male,Node.js,React,Python,Sports,Drawing,Gaming,Painting,Singing,Gardening,84,90,Good Job Placement,Amazon,Internship,Tamil,Telugu,Bengali
Student_636,Electronics,2026,Non-binary,Python,HTML,JavaScript,Data Science,Machine Learning,Drawing,Singing,Yoga,Football,83,72,Entrepreneurship,EPAM,Final Year Project,Bengali,Hindi,Tamil
Student_637,Electronics,2027,Male,DBMS,HTML,Python,UI/UX Design,Gaming,Sports,Dancing,Gardening,Football,84,68,Good Job Placement,Amazon,Internship,Marathi,Bengali,English
Student_638,Electronics,2025,Non-binary,Java,HTML,Node.js,Music,Data Science,Machine Learning,Gardening,Reading,Painting,91,77,Good Job Placement,Wipro,Final Year Project,Marathi,Bengali,Hindi
Student_639,Electronics,2024,Male,HTML,C++,Java,Coding,Data Science,Gaming,Dancing,Painting,Singing,97,84,Higher Studies,Amazon,Final Year Project,Hindi,Marathi,Bengali
Student_640,Civil,2027,Female,DBMS,SQL,React,Drawing,Coding,Music,Yoga,Painting,Dancing,82,86,Entrepreneurship,Amazon,Final Year Project,Marathi,Bengali,English
Student_641,Civil,2026,Non-binary,C++,CSS,Python,Gaming,Data Science,Music,Singing,Gardening,Football,67,72,Entrepreneurship,EPAM,Final Year Project,Bengali,Tamil,Telugu
Student_642,Mechanical,2023,Female,Node.js,DBMS,Java,Music,Data Science,Drawing,Football,Cricket,Dancing,94,69,Good Job Placement,Wipro,Internship,Telugu,Hindi,English
Student_643,Civil,2025,Non-binary,Python,Node.js,C++,Machine Learning,Sports,Drawing,Gardening,Cricket,Painting,64,84,Entrepreneurship,Wipro,Personal Project,Tamil,Telugu,Hindi
Student_644,Information Technology,2023,Male,JavaScript,CSS,Node.js,Machine Learning,UI/UX Design,Sports,Dancing,Painting,Yoga,98,74,Entrepreneurship,Amazon,Personal Project,Marathi,Tamil,Bengali
Student_645,Computer Science,2024,Non-binary,CSS,C++,React,Data Science,Drawing,Music,Gardening,Cricket,Singing,89,70,Higher Studies,Wipro,Final Year Project,Marathi,Telugu,Bengali
Student_646,Mechanical,2024,Non-binary,CSS,HTML,JavaScript,Coding,UI/UX Design,Sports,Yoga,Cricket,Singing,99,77,Entrepreneurship,Wipro,Internship,Marathi,Bengali,Telugu
Student_647,Electronics,2024,Female,Java,Node.js,HTML,Data Science,Gaming,UI/UX Design,Dancing,Singing,Yoga,95,65,Higher Studies,Google,Final Year Project,Bengali,Hindi,Marathi
Student_648,Computer Science,2023,Non-binary,SQL,Python,JavaScript,Coding,Sports,UI/UX Design,Reading,Painting,Yoga,86,77,Higher Studies,TCS,Final Year Project,Tamil,Hindi,Bengali
Student_649,Civil,2025,Non-binary,Java,SQL,HTML,Drawing,UI/UX Design,Music,Football,Dancing,Reading,83,89,Entrepreneurship,Amazon,Internship,Bengali,Marathi,Hindi
Student_650,Electronics,2024,Non-binary,Python,Java,HTML,Sports,Coding,Drawing,Football,Gardening,Yoga,88,63,Entrepreneurship,Google,Personal Project,Hindi,Tamil,Telugu
Student_651,Mechanical,2024,Non-binary,C++,DBMS,JavaScript,Sports,UI/UX Design,Music,Painting,Dancing,Reading,85,94,Good Job Placement,LTI Mindtree,Personal Project,Marathi,Telugu,Hindi
Student_652,Information Technology,2024,Female,Node.js,React,SQL,UI/UX Design,Sports,Drawing,Dancing,Singing,Reading,93,72,Higher Studies,Wipro,Personal Project,Bengali,English,Hindi
Student_653,Computer Science,2024,Non-binary,CSS,Python,JavaScript,Drawing,UI/UX Design,Data Science,Cricket,Yoga,Painting,85,62,Good Job Placement,EPAM,Internship,Telugu,Tamil,Bengali
Student_654,Electronics,2024,Non-binary,JavaScript,Java,Python,Sports,Coding,Drawing,Yoga,Singing,Reading,77,88,Good Job Placement,Wipro,Final Year Project,Bengali,Telugu,English
Student_655,Civil,2027,Non-binary,C++,DBMS,SQL,UI/UX Design,Machine Learning,Coding,Football,Gardening,Singing,71,64,Entrepreneurship,Amazon,Personal Project,Bengali,Hindi,Tamil
Student_656,Computer Science,2026,Male,React,SQL,DBMS,Sports,Drawing,Gaming,Football,Dancing,Painting,100,60,Good Job Placement,LTI Mindtree,Final Year Project,English,Tamil,Hindi
Student_657,Mechanical,2027,Non-binary,HTML,Python,React,Sports,Drawing,Data Science,Cricket,Gardening,Reading,86,82,Good Job Placement,EPAM,Internship,Marathi,Telugu,Bengali
Student_658,Computer Science,2024,Female,Node.js,JavaScript,React,Sports,Coding,Machine Learning,Singing,Dancing,Cricket,81,86,Higher Studies,Wipro,Personal Project,Marathi,English,Hindi
Student_659,Electronics,2025,Non-binary,Java,React,CSS,Coding,Sports,UI/UX Design,Painting,Dancing,Reading,96,90,Higher Studies,Microsoft,Personal Project,Telugu,Marathi,Hindi
Student_660,Civil,2027,Male,CSS,HTML,SQL,Sports,UI/UX Design,Data Science,Painting,Cricket,Reading,71,79,Good Job Placement,Wipro,Final Year Project,Tamil,Hindi,Marathi
Student_661,Electronics,2026,Non-binary,DBMS,React,C++,Machine Learning,Drawing,Sports,Painting,Singing,Football,91,73,Higher Studies,Microsoft,Personal Project,Telugu,English,Tamil
Student_662,Information Technology,2024,Non-binary,JavaScript,DBMS,React,Gaming,Drawing,Music,Painting,Cricket,Yoga,81,81,Higher Studies,LTI Mindtree,Final Year Project,Bengali,Marathi,Telugu
Student_663,Electronics,2027,Male,JavaScript,Python,Java,Music,Data Science,Sports,Reading,Yoga,Football,84,67,Higher Studies,Infosys,Final Year Project,Tamil,English,Marathi
Student_664,Mechanical,2027,Non-binary,Java,SQL,DBMS,Coding,Drawing,Data Science,Painting,Gardening,Reading,88,74,Entrepreneurship,Infosys,Internship,Telugu,Tamil,Marathi
Student_665,Electronics,2024,Male,DBMS,JavaScript,CSS,Drawing,Music,UI/UX Design,Reading,Yoga,Dancing,88,73,Entrepreneurship,LTI Mindtree,Final Year Project,Hindi,Marathi,Bengali
Student_666,Computer Science,2023,Non-binary,Java,SQL,Python,UI/UX Design,Coding,Gaming,Gardening,Singing,Dancing,72,74,Good Job Placement,Google,Internship,Bengali,Tamil,Hindi
Student_667,Civil,2025,Male,Python,React,C++,Sports,Coding,Drawing,Dancing,Yoga,Singing,61,78,Higher Studies,Amazon,Personal Project,Telugu,Bengali,Marathi
Student_668,Information Technology,2027,Male,Python,SQL,DBMS,Gaming,Machine Learning,Music,Cricket,Painting,Yoga,84,83,Entrepreneurship,Google,Final Year Project,Marathi,Telugu,English
Student_669,Mechanical,2027,Non-binary,HTML,React,Java,Drawing,Gaming,Sports,Reading,Yoga,Football,96,60,Good Job Placement,Amazon,Personal Project,Marathi,English,Hindi
Student_670,Computer Science,2024,Non-binary,HTML,JavaScript,React,Sports,Coding,Music,Gardening,Painting,Dancing,81,61,Good Job Placement,Wipro,Final Year Project,English,Tamil,Bengali
Student_671,Electronics,2026,Female,Java,JavaScript,HTML,Music,Gaming,Machine Learning,Gardening,Singing,Dancing,83,73,Good Job Placement,TCS,Internship,Marathi,Bengali,English
Student_672,Electronics,2025,Male,DBMS,Node.js,SQL,Sports,Drawing,Music,Gardening,Yoga,Reading,96,90,Good Job Placement,EPAM,Personal Project,Hindi,Tamil,Bengali
Student_673,Mechanical,2027,Non-binary,Python,Java,C++,Sports,Gaming,UI/UX Design,Gardening,Reading,Yoga,69,80,Entrepreneurship,EPAM,Personal Project,English,Hindi,Tamil
Student_674,Computer Science,2025,Male,Python,CSS,C++,Music,Drawing,Gaming,Gardening,Reading,Dancing,73,100,Entrepreneurship,Amazon,Internship,Telugu,Bengali,Hindi
Student_675,Information Technology,2024,Male,C++,Java,HTML,Coding,UI/UX Design,Gaming,Cricket,Reading,Painting,82,72,Good Job Placement,Wipro,Final Year Project,Bengali,English,Hindi
Student_676,Electronics,2023,Non-binary,HTML,Java,Node.js,Machine Learning,Gaming,Coding,Dancing,Yoga,Football,75,71,Good Job Placement,Google,Internship,Telugu,Bengali,English
Student_677,Information Technology,2026,Non-binary,DBMS,HTML,Java,Coding,Gaming,Machine Learning,Football,Painting,Singing,86,97,Good Job Placement,Infosys,Internship,Telugu,Marathi,Bengali
Student_678,Mechanical,2026,Female,SQL,CSS,JavaScript,Sports,Machine Learning,Gaming,Football,Reading,Painting,72,78,Good Job Placement,Amazon,Personal Project,Marathi,English,Tamil
Student_679,Civil,2024,Female,Python,JavaScript,DBMS,Data Science,Machine Learning,Sports,Dancing,Football,Painting,60,77,Good Job Placement,LTI Mindtree,Personal Project,Bengali,Telugu,English
Student_680,Computer Science,2027,Non-binary,DBMS,HTML,React,Sports,Gaming,Data Science,Yoga,Painting,Cricket,66,82,Higher Studies,Wipro,Personal Project,Telugu,Bengali,English
Student_681,Mechanical,2027,Male,C++,HTML,Node.js,Machine Learning,Data Science,Sports,Dancing,Football,Singing,83,86,Entrepreneurship,Microsoft,Personal Project,Marathi,English,Hindi
Student_682,Civil,2026,Female,React,Python,HTML,UI/UX Design,Drawing,Coding,Painting,Yoga,Gardening,60,91,Higher Studies,TCS,Personal Project,Tamil,Hindi,English
Student_683,Information Technology,2023,Female,React,DBMS,Node.js,UI/UX Design,Sports,Machine Learning,Reading,Singing,Football,69,94,Entrepreneurship,LTI Mindtree,Final Year Project,Hindi,English,Telugu
Student_684,Information Technology,2025,Female,SQL,C++,JavaScript,Gaming,Data Science,UI/UX Design,Dancing,Cricket,Yoga,83,90,Higher Studies,Infosys,Internship,Marathi,Tamil,English
Student_685,Electronics,2026,Non-binary,DBMS,Java,React,Music,Sports,Drawing,Painting,Reading,Cricket,70,80,Good Job Placement,LTI Mindtree,Personal Project,Hindi,Telugu,Tamil
Student_686,Civil,2023,Non-binary,Java,JavaScript,SQL,Machine Learning,Sports,UI/UX Design,Painting,Gardening,Cricket,62,98,Entrepreneurship,Google,Personal Project,Bengali,Telugu,English
Student_687,Information Technology,2025,Female,DBMS,SQL,Java,Sports,UI/UX Design,Drawing,Cricket,Reading,Dancing,61,76,Good Job Placement,LTI Mindtree,Personal Project,Telugu,English,Tamil
Student_688,Mechanical,2024,Non-binary,React,Python,C++,Data Science,Drawing,Machine Learning,Yoga,Cricket,Football,74,84,Good Job Placement,Microsoft,Personal Project,Hindi,Telugu,Bengali
Student_689,Civil,2023,Non-binary,JavaScript,Java,React,Music,Gaming,Drawing,Gardening,Cricket,Reading,82,84,Good Job Placement,TCS,Final Year Project,Marathi,Hindi,Telugu
Student_690,Civil,2025,Female,Node.js,HTML,Python,Coding,Music,Gaming,Singing,Cricket,Painting,67,67,Good Job Placement,Infosys,Internship,Marathi,Telugu,Bengali
Student_691,Civil,2026,Non-binary,HTML,DBMS,React,Sports,Coding,Data Science,Football,Singing,Dancing,92,60,Good Job Placement,Microsoft,Personal Project,Bengali,Hindi,Marathi
Student_692,Computer Science,2024,Female,HTML,Python,C++,UI/UX Design,Sports,Music,Painting,Dancing,Yoga,90,69,Higher Studies,Wipro,Final Year Project,Tamil,Hindi,Marathi
Student_693,Information Technology,2025,Male,HTML,JavaScript,DBMS,Sports,Music,Gaming,Dancing,Football,Cricket,81,86,Entrepreneurship,Amazon,Personal Project,Hindi,Tamil,English
Student_694,Mechanical,2023,Male,DBMS,CSS,Node.js,Music,Gaming,Machine Learning,Football,Reading,Painting,75,84,Higher Studies,TCS,Internship,Hindi,Bengali,Telugu
Student_695,Mechanical,2023,Non-binary,DBMS,SQL,Java,Music,Sports,UI/UX Design,Cricket,Painting,Football,62,96,Good Job Placement,TCS,Internship,Hindi,Marathi,Tamil
Student_696,Information Technology,2024,Non-binary,Python,JavaScript,React,Gaming,Data Science,Drawing,Reading,Singing,Football,66,67,Good Job Placement,Amazon,Final Year Project,English,Tamil,Hindi
Student_697,Information Technology,2025,Male,CSS,Node.js,React,Music,UI/UX Design,Data Science,Painting,Football,Gardening,87,81,Higher Studies,Amazon,Final Year Project,Tamil,Telugu,Hindi
Student_698,Computer Science,2024,Non-binary,React,Python,HTML,Data Science,Machine Learning,Sports,Yoga,Cricket,Singing,74,73,Higher Studies,Microsoft,Personal Project,Hindi,Tamil,English
Student_699,Electronics,2026,Male,CSS,Java,JavaScript,Gaming,Sports,Machine Learning,Painting,Reading,Singing,95,88,Good Job Placement,Infosys,Personal Project,English,Telugu,Marathi
Student_700,Computer Science,2024,Non-binary,DBMS,SQL,HTML,Gaming,Sports,Drawing,Singing,Yoga,Cricket,63,97,Good Job Placement,Microsoft,Internship,Tamil,English,Telugu
Student_701,Computer Science,2023,Male,React,Python,C++,Coding,Machine Learning,Gaming,Reading,Yoga,Gardening,74,62,Good Job Placement,EPAM,Internship,Bengali,Marathi,Tamil
Student_702,Electronics,2024,Male,Python,DBMS,React,Coding,Music,Machine Learning,Reading,Football,Gardening,73,70,Good Job Placement,TCS,Personal Project,Hindi,Telugu,Tamil
Student_703,Mechanical,2025,Female,DBMS,HTML,JavaScript,Gaming,Music,UI/UX Design,Gardening,Football,Painting,73,86,Good Job Placement,TCS,Personal Project,Telugu,Marathi,Bengali
Student_704,Computer Science,2026,Male,SQL,JavaScript,CSS,Drawing,Coding,Gaming,Reading,Gardening,Yoga,95,89,Entrepreneurship,LTI Mindtree,Personal Project,Hindi,English,Telugu
Student_705,Mechanical,2027,Male,HTML,JavaScript,DBMS,Machine Learning,Music,Gaming,Painting,Yoga,Singing,92,82,Good Job Placement,Amazon,Internship,English,Marathi,Tamil
Student_706,Computer Science,2025,Non-binary,Python,DBMS,CSS,Data Science,Sports,Machine Learning,Painting,Reading,Football,75,80,Entrepreneurship,Amazon,Personal Project,Telugu,Hindi,Tamil
Student_707,Electronics,2023,Female,Python,SQL,Java,Music,Coding,Gaming,Singing,Gardening,Reading,100,80,Higher Studies,Wipro,Internship,Marathi,Telugu,Tamil
Student_708,Civil,2025,Female,DBMS,C++,SQL,Sports,UI/UX Design,Drawing,Reading,Cricket,Football,92,92,Entrepreneurship,Wipro,Internship,English,Telugu,Hindi
Student_709,Civil,2024,Non-binary,JavaScript,React,Python,Gaming,Coding,Music,Yoga,Dancing,Gardening,71,98,Higher Studies,Amazon,Internship,Marathi,Telugu,English
Student_710,Electronics,2027,Non-binary,DBMS,JavaScript,SQL,Music,Sports,Machine Learning,Gardening,Reading,Yoga,85,90,Entrepreneurship,Google,Personal Project,Hindi,Tamil,Telugu
Student_711,Civil,2024,Non-binary,CSS,Python,Node.js,Sports,Music,Gaming,Painting,Gardening,Singing,90,79,Entrepreneurship,TCS,Internship,Telugu,Tamil,English
Student_712,Computer Science,2025,Non-binary,JavaScript,Node.js,Java,Gaming,Coding,Music,Painting,Dancing,Reading,82,80,Higher Studies,EPAM,Final Year Project,Bengali,Telugu,Marathi
Student_713,Information Technology,2023,Male,CSS,React,Python,Coding,Data Science,Drawing,Yoga,Gardening,Football,87,60,Higher Studies,Infosys,Internship,Marathi,Telugu,Hindi
Student_714,Information Technology,2026,Female,C++,Java,CSS,Gaming,Sports,UI/UX Design,Dancing,Cricket,Singing,69,67,Entrepreneurship,EPAM,Internship,Marathi,English,Tamil
Student_715,Civil,2023,Male,Node.js,CSS,Python,Drawing,Coding,Gaming,Gardening,Dancing,Singing,76,92,Entrepreneurship,Infosys,Personal Project,Marathi,Hindi,Tamil
Student_716,Information Technology,2024,Male,SQL,C++,JavaScript,Machine Learning,Gaming,Drawing,Painting,Cricket,Singing,82,63,Higher Studies,LTI Mindtree,Personal Project,English,Hindi,Telugu
Student_717,Information Technology,2027,Male,Java,DBMS,SQL,Machine Learning,Sports,Data Science,Dancing,Yoga,Singing,67,71,Good Job Placement,Microsoft,Personal Project,English,Marathi,Hindi
Student_718,Electronics,2024,Female,CSS,Java,JavaScript,Machine Learning,Data Science,Sports,Football,Cricket,Reading,88,66,Good Job Placement,LTI Mindtree,Personal Project,Telugu,Marathi,Bengali
Student_719,Electronics,2027,Non-binary,React,SQL,CSS,Coding,Sports,Machine Learning,Cricket,Reading,Dancing,76,72,Higher Studies,Google,Personal Project,Tamil,Telugu,English
Student_720,Civil,2026,Non-binary,DBMS,Java,HTML,Gaming,UI/UX Design,Drawing,Painting,Dancing,Singing,98,67,Good Job Placement,EPAM,Final Year Project,Bengali,Hindi,Marathi
Student_721,Civil,2025,Male,C++,React,Node.js,Drawing,UI/UX Design,Data Science,Football,Reading,Gardening,65,62,Good Job Placement,Wipro,Personal Project,Telugu,Bengali,Tamil
Student_722,Civil,2024,Non-binary,Java,HTML,CSS,Gaming,Sports,Drawing,Football,Cricket,Painting,66,82,Good Job Placement,Wipro,Internship,English,Marathi,Bengali
Student_723,Computer Science,2024,Non-binary,Python,HTML,CSS,Drawing,UI/UX Design,Machine Learning,Yoga,Dancing,Gardening,61,92,Higher Studies,LTI Mindtree,Internship,Hindi,English,Tamil
Student_724,Electronics,2026,Female,Python,Node.js,DBMS,Machine Learning,UI/UX Design,Drawing,Singing,Football,Reading,97,65,Entrepreneurship,EPAM,Personal Project,Telugu,Marathi,Hindi
Student_725,Electronics,2024,Female,DBMS,Java,Node.js,Music,Machine Learning,Gaming,Football,Yoga,Gardening,93,94,Higher Studies,LTI Mindtree,Internship,Bengali,Telugu,Hindi
Student_726,Mechanical,2023,Female,JavaScript,C++,HTML,Gaming,Drawing,Machine Learning,Cricket,Painting,Yoga,84,76,Higher Studies,Wipro,Internship,Marathi,Bengali,Hindi
Student_727,Mechanical,2027,Non-binary,Node.js,HTML,C++,Music,Sports,Machine Learning,Painting,Cricket,Gardening,81,65,Entrepreneurship,Amazon,Personal Project,Telugu,English,Bengali
Student_728,Civil,2027,Female,SQL,Python,JavaScript,Data Science,Sports,Machine Learning,Football,Cricket,Reading,88,90,Higher Studies,TCS,Personal Project,Hindi,Marathi,Telugu
Student_729,Mechanical,2025,Non-binary,DBMS,Python,HTML,Music,Gaming,UI/UX Design,Cricket,Painting,Reading,96,98,Good Job Placement,Infosys,Final Year Project,Bengali,Tamil,Telugu
Student_730,Computer Science,2026,Male,CSS,C++,HTML,Coding,Drawing,UI/UX Design,Singing,Painting,Reading,95,68,Good Job Placement,Amazon,Final Year Project,English,Tamil,Marathi
Student_731,Electronics,2024,Male,CSS,C++,Node.js,Music,Data Science,Gaming,Football,Painting,Dancing,80,84,Entrepreneurship,TCS,Final Year Project,Bengali,English,Tamil
Student_732,Mechanical,2026,Male,DBMS,JavaScript,Python,Gaming,Machine Learning,Music,Football,Singing,Gardening,62,81,Good Job Placement,Wipro,Personal Project,Telugu,Bengali,Tamil
